id,h_0_depth,h_450_depth,h_900_depth,h_1350_depth,h_1800_depth,h_2250_depth,h_2700_depth,h_3150_depth,h_3600_depth,h_4050_depth,h_4500_depth,h_4950_depth,h_5400_depth,h_5850_depth,h_6300_depth,h_6750_depth,h_7200_depth
3189,0.0,0.1828459948301315,0.8059309720993042,1.1611839532852173,2.033499002456665,2.0478200912475586,2.0662291049957275,2.085019111633301,2.103898048400879,2.1229169368743896,2.142107963562012,2.1614999771118164,2.181113004684448,2.230539083480835,2.306185007095337,2.3863348960876465,2.4521069526672363
3191,0.0,0.0087479995563626,0.0158479996025562,0.0203019995242357,0.0230919998139143,0.0248589999973773,0.0260240007191896,0.0302700009196996,0.0335419997572898,0.03558199852705,0.0368480011820793,0.0376680009067058,0.0382269993424415,0.038621999323368,0.0389060005545616,0.0391130000352859,0.039267998188734
3193,0.0,0.1348730027675628,0.3712170124053955,0.8273550271987915,1.0137840509414673,1.0155999660491943,1.024466037750244,1.0314840078353882,1.034621000289917,1.036558985710144,1.0377869606018066,1.0385990142822266,1.0615739822387695,1.1514689922332764,1.2413640022277832,1.3312580585479736,1.421152949333191
3195,0.0,0.0191639997065067,0.0274330005049705,0.0339299999177455,0.0390440002083778,0.0428039990365505,0.0455959998071193,0.0520429983735084,0.0606289990246295,0.0679690018296241,0.0739199966192245,0.0788619965314865,0.0825909972190857,0.0929230004549026,0.1198339983820915,0.1407510042190551,0.1565369963645935
3197,0.0,0.0852949991822242,0.2352200001478195,0.386676013469696,0.5381519794464111,0.689628005027771,0.8411049842834473,0.9925810098648072,1.1440579891204834,1.2955340147018433,1.4470109939575195,1.5984879732131958,1.7499639987945557,1.901440978050232,2.052917003631592,2.2043941020965576,2.3558709621429443
3199,0.0,0.0096920002251863,0.020160999149084,0.0281750001013278,0.033475000411272,0.0368510000407695,0.0414999984204769,0.0508380010724067,0.0605340003967285,0.0682889968156814,0.0737240016460418,0.077455997467041,0.080095000565052,0.0828320011496543,0.0874859988689422,0.0936269983649253,0.100491002202034
3201,0.0,0.0081249997019767,0.0182819999754428,0.0265720002353191,0.0346859991550445,0.049210999161005,0.0766410008072853,0.0999049991369247,0.1258559972047805,0.1493719965219497,0.1706250011920929,0.1899150013923645,0.2087790071964264,0.2312480062246322,0.2630130052566528,0.2890590131282806,0.3115639984607696
3203,0.0,0.0864519998431205,0.3496319949626922,1.2067970037460327,1.6537389755249023,2.036900043487549,2.076302051544189,2.2467501163482666,2.4052209854125977,2.546051025390625,2.6935219764709477,2.8417809009552,2.994920015335083,3.013415098190308,3.0135788917541504,3.013689994812012,3.0138111114501958
3205,0.0,0.0141880000010132,0.0341590009629726,0.0481289997696876,0.055146001279354,0.0583800002932548,0.0598659999668598,0.0605020001530647,0.0610259994864463,0.0617929995059967,0.0624470002949237,0.0637290030717849,0.0649930015206337,0.0659049972891807,0.0667600035667419,0.0672430023550987,0.0674540027976036
3207,0.0,0.0105180004611611,0.0215530004352331,0.0312380008399486,0.0400139987468719,0.0494709983468055,0.0656109973788261,0.0870589986443519,0.1097000017762184,0.1298940032720565,0.1485709995031356,0.1661269962787628,0.1836999952793121,0.2080709934234619,0.2406059950590133,0.2657490074634552,0.2873179912567138
